Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,St. Joseph Energy Center LLC,1012942,54745 Walnut Road,41.697037,-86.47686,New Carlisle,ST. JOSEPH COUNTY,IN,46552,ARES MANAGEMENT CORP (80%); TOYOTA TSUSHO AMERICA INC (20%),1817718,"C,D"
2023,St. Nicholas Cogeneration Project,1001282,120 Yatesville Road,40.8222,-76.1736,SHENANDOAH,Schuylkill,PA,17976,SCHUYLKILL ENERGY RESOURCES INC (100%),1133245,"C,D"
2023,"St. Paul Park Refining Company, LLC",1002027,301 St. Paul Park Road,44.850583,-93.002139,St. Paul Park,WASHINGTON COUNTY,MN,55071,MARATHON PETROLEUM CORP (100%),883680,"C,MM,P,Y"
2023,St.Charles,1013578,17494 River Rd,30.004648,-90.464826,Montz,ST. CHARLES PARISH,LA,70068,ENTERGY CORP (100%),1940983,D
2023,Stanton A,1007317,5100 S ALAFAYA TRAIL,28.4881,-81.1675,ORLANDO,Orange,FL,32831,NEXTERA ENERGY INC (100%),1331143,D
2023,"Stanton Energy Reliability Center, LLC",1013939,10711 Dale Avenue,33.8073,-117.9833,Stanton,ORANGE COUNTY,CA,90680,STANTON ENERGY RELIABILITY CENTER LLC (100%),1634,D
2023,State Line (MO),1001111,2299 S STATE LINE AVE,37.0659,-94.614,JOPLIN,Jasper,MO,64804,LIBERTY UTILITIES CO (60%); EVERGY INC (40%),888277,D
2023,Sterling Power Plant,1007919,110 East Seneca St.,43.0803,-75.6003,Sherrill,ONEIDA COUNTY,NY,13461,ALLIANCE ENERGY GROUP LLC (100%),984,D
2023,Stony Brook,1001021,327 MOODY ST,42.1977,-72.5103,LUDLOW,Hampden,MA,1056,MASSACHUSETTS MUNICIPAL WHOLESALE ELECTRIC CO (90.76%); GREEN MOUNTAIN POWER CORP (8.8%),17081,"C,D"
2023,Streeter Station,1001556,1 UTILITY PARKWAY,42.5267,-92.4394,CEDAR FALLS,Black Hawk,IA,50613,CEDAR FALLS UTILITIES (100%),10497,"C,D"
2023,Stryker Creek,1007619,1895 FM 2420 E,31.9381,-94.9883,JACKSONVILLE,Cherokee,TX,75785,Vistra Corp (100%),640609,"C,D"
2023,Sugar Creek Generating Station,1000799,5900 DARWIN RD,39.3922,-87.5103,WEST TERRE HAUTE,Vigo,IN,47885,NISOURCE INC (100%),1179052,"C,D"
2023,Summit Lake,1000498,1632 REA RD,41.1141,-94.3499,CRESTON,Union,IA,50801,CENTRAL IOWA POWER COOPERATIVE (100%),36040,"C,D"
2023,Sumpter Plant,1000222,8509 RAWSONVILLE ROAD,42.167,-83.5318,BELLEVILLE,Wayne,MI,48111,WOLVERINE POWER SUPPLY COOPERATIVE INC (100%),78183,"C,D"
2023,Sun Peak Generating Station,1011465,6360 Vegas Valley Dr,36.137174,-115.034529,Las Vegas,CLARK COUNTY,NV,89142,BERKSHIRE HATHAWAY INC (100%),22954,D
2023,Sundance Power Plant,1000237,2060 SUNDANCE ROAD,32.9285,-111.5899,CASA GRANDE,Pinal,AZ,85228,PINNACLE WEST CAPITAL CORP (100%),287951,D
2023,Sunrise Power Company,1000102,12857 SUNRISE ROAD,35.2097,-119.585,FELLOWS,Kern,CA,93224,Hull Street Energy (100%),1082257,D
2023,Superior Refining Company LLC,1003472,2407 Stinson Ave.,46.692333,-92.065361,Superior,DOUGLAS COUNTY,WI,54880,HUSKY SUPERIOR REFINING HOLDING CORP (100%),185344,"C,MM,Y"
2023,Sutherland,1001549,3000 E MAIN ST RD,42.0472,-92.8627,MARSHALLTOWN,Marshall,IA,50158,ALLIANT ENERGY CORP (100%),1522582,"C,D"
2023,Suwannee River Power Plant,1001490,4037 RIVER ROAD,30.3764,-83.1806,LIVE OAK,Suwannee,FL,32060,DUKE ENERGY CORP (100%),30859,C
2023,Sweatt Electric Generating Plant,1000697,5118 VALLEY ROAD,32.2925,-88.7461,MERIDIAN,Lauderdale,MS,39307,THE SOUTHERN CO (100%),400,C
2023,Sycamore Combustion Turbine,1000520,6141 NW BEAVER DR,41.6722,-93.6769,JOHNSTON,Polk,IA,50323,BERKSHIRE HATHAWAY INC (100%),11320,C
2023,Sylvarena Generating Plant,1000298,3012 SMITH COUNTY ROAD 97,31.9842,-89.4131,RALEIGH,Smith,MS,39153,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),151233,D
2023,Symrise,1004393,209 SCM ROAD,31.10807,-81.549685,BRUNSWICK,GLYNN COUNTY,GA,31523,SYMRISE INC (100%),27209,C
2023,Symrise,1007064,601 CRESTWOOD STREET,30.380131,-81.664313,JACKSONVILLE,DUVAL COUNTY,FL,32208,SYMRISE INC (100%),14586,C
2023,T C Ferguson Power Plant,1000996,2001 FERGUSON RD,30.558,-98.3705,MARBLE FALLS,Llano,TX,78654,LOWER COLORADO RIVER AUTHORITY (96.5%); CITY OF SAN MARCOS TEXAS (3.5%),1356692,D
2023,T H Wharton,1007243,16301 HIGHWAY 249,29.9414,-95.5333,HOUSTON,Harris,TX,77064,NRG ENERGY INC (100%),605609,C
2023,T J Labbe Electric Generating Station,1006210,208 RENAUD DR,30.2554,-92.0433,LAFAYETTE,Lafayette,LA,70507,LAFAYETTE CITY PARISH CONSOLIDATED GOVERNMENT (100%),27951,D
2023,TAMINCO US LLC,1004985,3790 HIGHWAY 30,30.250833,-91.092278,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,EASTMAN CHEMICAL CO (100%),48424,C
2023,TAMINCO US LLC,1008023,4575 HWY. 90 E.,30.580587,-87.137802,PACE,SANTA ROSA COUNTY,FL,32571,EASTMAN CHEMICAL CO (100%),38765,C
2023,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,1005711,"3601 C Street, Suite 1000-51",61.16097,-149.877026,anchorage,ANCHORAGE MUNICIPALITY,AK,99503,TANADGUSIX CORP (100%),43937,C
2023,TERRA INTERNATIONAL (OKLAHOMA) LLC,1005788,1000 TERRA DRIVE,36.43722,-99.47108,WOODWARD,WOODWARD COUNTY,OK,73801,CF INDUSTRIES HOLDINGS INC (100%),1190500,"C,G,PP,V"
2023,TES Filer City Station,1000534,700 MEE ST,44.217,-86.2906,FILER CITY,Manistee,MI,49634,CMS ENERGY CORP (50%); KCR POWER CO LLC (5%); WESTERN MICHIGAN COGENERATION LP (44%); CMS GENERATION FILER CITY INC (1%),310831,C
2023,TESORO ALASKA PETROLEUM CO,1007741,54741 TESORO ROAD,60.683603,-151.367204,KENAI,KENAI PENINSULA BOROUGH,AK,99611,MARATHON PETROLEUM CORP (100%),545281,"C,P,W,Y"
2023,TESORO CORPORATION-ANACORTES REFINERY,1003904,10200 WEST MARCH POINT ROAD,48.489534,-122.564292,ANACORTES,SKAGIT COUNTY,WA,98221,MARATHON PETROLEUM CORP (100%),1202267,"C,MM,Y"
2023,TEXAS MEDICAL CENTER CENTRAL HEATING AND COOLING SERVICES CORPORATION,1000053,1615 BRAESWOOD,29.703682,-95.396186,HOUSTON,HARRIS COUNTY,TX,77030,TEXAS MEDICAL CENTER CENTRAL HEATING & COOLING SERVICES CORP (100%),143673,C
2023,TICONA POLYMERS INCORPORATED,1007868,5738 COUNTY ROAD 4,27.5672,-97.8254,BISHOP,NUECES COUNTY,TX,78343,CELANESE CORP (100%),404796,C
2023,TORRANCE REFINING COMPANY LLC,1007329,3700 WEST 190TH STREET,33.85828,-118.3369,TORRANCE,LOS ANGELES COUNTY,CA,90504,PBF ENERGY INC (100%),1204549,"C,MM,Y"
2023,TPC GROUP LLC,1005198,8600 PARK PLACE BOULEVARD,29.69845,-95.254597,HOUSTON,HARRIS COUNTY,TX,77017,SK CAPITAL PARTNERS LP (100%),730010,C
2023,TREASURE COAST ENERGY CENTER,1002818,4545 ENERGY LANE,27.3839,-80.3775,FORT PIERCE,ST. LUCIE COUNTY,FL,34981,FLORIDA MUNICIPAL POWER AGENCY (100%),716181,D
2023,TRECORA HYDROCARBONS LLC,1004829,7752 FM 418,30.3985,-94.2296,SILSBEE,HARDIN COUNTY,TX,77656,TRECORA RESOURCES (100%),83079,C
2023,TRICOR REFINING LLC,1002261,1134 Manor Street,35.4185,-119.0112,BAKERSFIELD,KERN COUNTY,CA,93308,ERGON INC (50%); SAN JOAQUIN REFINING CO INC (50%),35101,"C,Y"
2023,TRONOX LLC,1005608,40034 Tronox ROAD,33.726683,-88.469722,HAMILTON,MONROE COUNTY,MS,39746,TRONOX INC (100%),322671,"C,EE"
2023,TS Power Plant,1000446,450 TS POWER PLANT ROAD,40.7458,-116.5297,BATTLE MOUNTAIN,Eureka,NV,89820,BARRICK GOLD OF NORTH AMERICA INC (61.5%); NEWMONT CORP (38.5%),1088648,D
2023,Tait Electric Generating Station,1001383,2101 ARBOR BOULEVARD,39.7286,-84.2106,DAYTON,Montgomery,OH,45439,ROCKLAND POWER PARTNERS II LP (100%),614985,D
2023,Talbot Energy Facility,1005807,9125 CARTLEDGE RD,32.5892,-84.6917,BOX SPRINGS,Talbot,GA,31801,OGLETHORPE POWER CORP (100%),334056,"C,D"
2023,Tampa Port Services,1009795,9959 Highway 18,30.08367,-90.91325,St. James,ST. JAMES PARISH,LA,70086,THE MOSAIC CO (100%),813069,"C,G"
2023,Tate & Lyle Sucralose LLC,1010704,588 Industrial Road,31.2253371,-88.0705319,McIntosh,,AL,36553,TATE & LYLE SUCRALOSE LLC (100%),101450,C
2023,Teche Power Station,1001604,237 NEWMAN ST,29.8223,-91.5427,BALDWIN,Saint Mary,LA,70514,CLECO CORPORATE HOLDINGS LLC (100%),105732,"C,D"
2023,Tejas Power Generation,1013187,12582 Hiram Clarke Rd,29.64596,-95.446535,Houston,HARRIS COUNTY,TX,77045,TEJAS POWER GENERATION LLC (100%),61487,D
2023,Teknor Apex Tennessee Company,1014247,751 North Dupree,35.6076,-89.2377,Brownsville,HAYWOOD COUNTY,TN,38012,TEKNOR APEX (100%),26198,C
2023,Temple Power Station,1011554,2892 Panda Drive,31.058472,-97.316618,Temple,BELL COUNTY,TX,76501,PANDA TEMPLE POWER II LLC (50%); TEMPLE GENERATION I LLC (50%),3064553,"C,D"
2023,Tenaska Frontier Generation Station,1001303,17500 HWY 30,30.5924,-95.9178,SHIRO,Grimes,TX,77876,TENASKA FRONTIER PARTNERS LTD (100%),1662556,"C,D"
2023,Tenaska Gateway Generating Station,1001331,7589 State Hwy 315 E,32.0164,-94.6189,Long Branch,Rusk,TX,75669,TENASKA INC (100%),1262932,"C,D"
2023,Tenaska Georgia Generating Station,1001302,2100 GEORGIA BROWN ROAD,33.3516,-84.9996,FRANKLIN,Heard,GA,30217,TENASKA GEORGIA PARTNERS LP (100%),132931,"C,D"
2023,Tenaska Kiamichi Generating Station,1000059,4386 Old 69 Road,34.6831,-95.9349,KIOWA,Pittsburg,OK,74553,KIOWA POWER PARTNERS LLC (100%),2201473,D
2023,Tenaska Lindsay Hill,1001394,3405 COUNTY ROAD 26,32.6514,-86.7386,BILLINGSLEY,Autauga,AL,36006,TENASKA ALABAMA PARTNERS LP (100%),1069085,D
2023,Tenaska Virginia Generating Station,1000818,2300 BRANCH ROAD,37.8667,-78.3813,SCOTTSVILLE,Fluvanna,VA,24590,TENASKA INC (100%),1529451,D
2023,Tenaska Westmoreland Generating Station,1013277,446 Smithon Pike,39.3302,-89.163,Smithton,WESTMORELAND COUNTY,PA,15479,TENASKA PENNSYLVANIA PARTNERS LLC (100%),2416499,"C,D"
2023,Tenjo Vista Power Plant,1012032,"Lot 19 Tract 2411, Route 2A, Tenjo Vista",13.408671,144.673445,Piti,,GU,96915,GUAM POWER AUTHORITY (100%),13048,C
2023,Terry Bundy Generating Station,1007144,7707 BLUFF ROAD,40.9108,-96.6147,LINCOLN,Lancaster,NE,68517,LINCOLN ELECTRIC SYSTEM (100%),37289,"C,D"
2023,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",1006039,474 West 900 North,40.791667,-111.902778,Salt Lake City,SALT LAKE COUNTY,UT,84103,MARATHON PETROLEUM CORP (100%),568979,"C,Y"
2023,Texas City Cogeneration,1000504,3221 5TH AVE SOUTH,29.3787,-94.944,TEXAS CITY,Galveston,TX,77590,CPN MANAGEMENT LP (100%),1228548,"C,D"
2023,The Dow Chemical Company -- Louisiana Operations,1004314,21255 Highway 1 South,30.320903,-91.239015,PLAQUEMINE,IBERVILLE PARISH,LA,70765,DOW INC (100%),2160793,"C,TT,X"
2023,"The San Antonio Refinery, LLC",1005803,"1 BDA Crossing, Suite 100",29.34758,-98.45906,SAN ANTONIO,BEXAR COUNTY,TX,78235,ALLEGIANCE REFINING LLC (100%),71715,"C,MM,Y"
2023,Theodore Cogeneration,1001140,7910 Rangeline Road,30.5248,-88.1289,Theodore,Mobile,AL,36582,THE SOUTHERN CO (100%),748924,"C,D"
2023,Thomas A. Smith Energy Facility,1000801,925 LOOPERS BRIDGE ROAD,34.7094,-84.9182,DALTON,Murray,GA,30721,OGLETHORPE POWER CORP (100%),3432994,"C,D"
2023,Thomas Fitzhugh,1001433,6006 Lock and Dam Road,35.4617,-93.8053,OZARK,Franklin,AR,72949,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),193004,"C,D"
2023,Thomas Hill Energy Center,1000716,5693 HIGHWAY F,39.5531,-92.6392,CLIFTON HILL,Randolph,MO,65244,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),5958156,"C,D"
2023,Three Rivers Energy Center,1014605,7809 E. Collins Rd.,41.385134,-88.28366,Morris,GRUNDY COUNTY,IL,60450,HARRISON STREET SOCIAL INFRASTRUCTURE FUND LP (7.3%); AXINFRA US P-1 LP (7.23%); HARRISON STREET SOCIAL INFRASTRUCTURE FUND B LP (4.1%); CONCORD INFRASTRUCTURE INVESTMENT LLC (25%); AXINFRA US LP (17.77%); OSAKA GAS USA CORP (15%); HARRISON STREET SOCIAL INFRASTRUCTURE FUND A LP (13.6%); OPC POWER VENTURES LP (10%),1347781,"C,D"
2023,Tiger Bay Cogeneration Facility,1001137,3219 STATE ROAD 630 WEST,27.7447,-81.85,FORT MEADE,Polk,FL,33841,DUKE ENERGY CORP (100%),442007,D
2023,Tilton Power Station,1006768,80 WEST 1ST ST,40.1063,-87.6539,TILTON,Vermilion,IL,61833,"Tremolo Energy, LLC (100%)",43121,D
2023,Tiverton Power,1001301,304 PROGRESS RD,41.6417,-71.17,TIVERTON,Newport,RI,2878,CARLYLE GROUP MANAGEMENT LLC (100%),630574,D
2023,Toledo Refining Company,1001056,1819 WOODVILLE RD.,41.6295,-83.4965,OREGON,LUCAS COUNTY,OH,43616,PBF ENERGY INC (100%),1470014,"C,MM,Y"
2023,Tolk Station,1001043,9M E OF MULESHOE ON HWY 70,34.1847,-102.5686,MULESHOE,Lamb,TX,79371,XCEL ENERGY INC (100%),2831312,"C,D"
2023,Tom G.Smith Power Plant,1004420,117 College Street,26.6125,-80.0678,Lake Worth,PALM BEACH COUNTY,FL,33461,CITY OF LAKE WORTH FLORIDA (100%),697,"C,D"
2023,"Topaz Generating, LLC",1014434,5651 Attwater Avenue,29.42831,-94.983064,Texas City,GALVESTON COUNTY,TX,77590,"WattBridge Texas,LLC (100%)",398302,D
2023,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",1005743,7600 32nd Street,29.957935,-93.897484,PORT ARTHUR,JEFFERSON COUNTY,TX,77642,TOTAL HOLDINGS USA INC (100%),1860675,"C,MM,Y"
2023,Tracy,1007549,1799 Waltham Way,39.5625,-119.525,SPARKS,Storey,NV,89434,BERKSHIRE HATHAWAY INC (100%),1670407,"C,D"
2023,Tracy Combined Cycle Power Plant,1007312,14950 W SCHULTE ROAD,37.7107,-121.4906,TRACY,San Joaquin,CA,95377,MIDDLE RIVER POWER LLC (100%),384414,"C,D"
2023,"Trammo Nitrogen Products, Inc.",1002188,10743 BROWER ROAD,39.12016,-84.79639,NORTH BEND,HAMILTON COUNTY,OH,45052,TRAMMO INC (100%),46591,"C,V"
2023,Trenton Channel,1000679,4695 JEFFERSON AVE W,42.1236,-83.1811,TRENTON,Wayne,MI,48183,DTE ENERGY CO (100%),1080,"C,D"
2023,Tres City Power LLC,1013540,1301 Willow,28.7883,-97.01,Victoria,VICTORIA COUNTY,TX,77901,TRES POWER LLC (100%),21627,D
2023,Tres Port Power LLC,1013541,2100 Old Bloomington Road N,28.696406,-96.944835,Victoria,VICTORIA COUNTY,TX,77905,TRES POWER LLC (100%),27835,D
2023,Trimble County,1006542,487 CORN CREEK ROAD,38.5847,-85.4117,BEDFORD,Trimble,KY,40006,PPL CORP (100%),6994442,"C,D"
2023,Trinidad,1000947,1320 MCENTIRE,32.1264,-96.1014,TRINIDAD,Henderson,TX,75163,Vistra Corp (100%),228294,"C,D"
2023,"Troy Energy, LLC",1006715,22379 PEMBERVILLE ROAD,41.4774,-83.4616,LUCKEY,Wood,OH,43443,"LS Power Development, LLC (100%)",476085,D
2023,Tulsa,1000864,3600 S ELWOOD,36.1125,-95.9917,TULSA,Tulsa,OK,74102,AMERICAN ELECTRIC POWER CO INC (100%),152795,D
2023,Turkey Point,1007159,9700 SW 344TH ST,25.4356,-80.3308,HOMESTEAD,Miami-Dade,FL,33035,NEXTERA ENERGY INC (100%),2447576,D
2023,Twin Oaks,1001070,13065 PLANT RD,31.0932,-96.6965,BREMOND,Robertson,TX,76629,MAJOR OAK POWER LLC (100%),2678550,D
2023,U.S. DOE PORTSMOUTH GASEOUS DIFFUSION PLANT,1003709,3930 US ROUTE 23 SOUTH,39.010113,-83.026022,PIKETON,PIKE COUNTY,OH,45661,US GOVERNMENT (%),9557,C
2023,UCC SEADRIFT OPERATIONS,1002967,7501 HIGHWAY 185 NORTH,28.510636,-96.771527,SEADRIFT,CALHOUN COUNTY,TX,77983,DOW INC (100%),582174,"C,TT,X"
2023,UCC South Charleston Plant,1000272,MACCORKLE AVE,38.3688,-81.6786,SOUTH CHARLESTON,Kanawha,WV,25303,DOW INC (100%),82515,C
2023,UGID Broad Mountain LLC/Hegins,1011225,99 Commonwealth Road,40.669608,-76.380716,Hegins,SCHUYLKILL COUNTY,PA,17938,UGI CORP (100%),154,C
2023,ULTRAMAR INC WILMINGTON REFINERY,1002461,2402 EAST ANAHEIM STREET,33.7783,-118.2351,WILMINGTON,LOS ANGELES COUNTY,CA,90744,VALERO ENERGY CORP (100%),1106673,"C,MM,Y"
2023,UNIVERSITY OF NORTH DAKOTA HEATING PLANT,1001074,3791 Campus Road,47.919441,-97.059904,GRAND FORKS,GRAND FORKS COUNTY,ND,58202,NORTH DAKOTA UNIVERSITY SYSTEM (100%),37358,C
2023,UOP LLC,1013974,1200 Airline Hwy Airline Hwy,30.461827,-91.179347,Baton Rouge,EAST BATON ROUGE PARISH,LA,70805,HONEYWELL UOP (100%),26704,C
2023,UOP.LLC SHREVEPORT,1000629,8725 OLD MOORINGSPORT RD,32.61514,-93.92517,SHREVEPORT,CADDO PARISH,LA,71120,HONEYWELL INTERNATIONAL INC (100%),55126,C
2023,US Nitrogen LLC,1012789,471 Pottertown Road,36.1939,-83.00266,Midway,GREENE COUNTY,TN,37809,DAVIS MINING & MANUFACTURING INC (100%),125932,"C,G,PP,V"
2023,US OIL & REFINING TACOMA,1007658,3001 MARSHALL AVENUE,47.257694,-122.395259,TACOMA,PIERCE COUNTY,WA,98421,PAR PACIFIC HOLDINGS INC (100%),148012,"C,MM,Y"
2023,UTILITY PLANTS SECTION,1004239,"BLDG 3595, Oak Street",64.82639,-147.64958,FORT WAINWRIGHT,FAIRBANKS NORTH STAR BOROUGH,AK,99703,DOYON LTD (50%); FAIRBANKS SEWER & WATER INC (50%),304842,C
2023,UW CENTRAL ENERGY PLANT,1002880,654 N. 19th Steet,41.317005,-105.571106,LARAMIE,ALBANY COUNTY,WY,82071,STATE OF WYOMING (100%),24844,C
2023,UW Madison - Charter St.,1007973,117 N. Charter St.,43.07034,-89.4057,Madison,DANE COUNTY,WI,53715,STATE OF WISCONSIN (100%),162462,C
2023,UW Milwaukee,1007759,3359 N. Downer Ave.,43.082433,-87.879523,Milwaukee,MILWAUKEE COUNTY,WI,53211,STATE OF WISCONSIN (100%),20843,C
2023,Union Power Station,1000800,6434 CALION HWY,33.2961,-92.5933,EL DORADO,Union,AR,71730,ENTERGY CORP (100%),5260039,D
2023,United Refining Company,1007008,15 Bradley Street,41.8359,-79.1374,Warren,WARREN COUNTY,PA,16365,RED APPLE GROUP INC (100%),625206,"C,P,Y"
2023,University Park Energy,1006403,2635 DRALLE ROAD,41.4405,-87.7528,UNIVERSITY PARK,Will,IL,60466,"LS Power Development, LLC (100%)",46087,"C,D"
2023,University of Colorado Boulder - Utility Services,1002459,,40.0076,-105.2693,Boulder,BOULDER COUNTY,CO,80309,UNIVERSITY OF COLORADO AT BOULDER (100%),54989,C
2023,University of Florida Cogeneration Plant,1000402,BUILDING 82 MOWRY ROAD,29.6397,-82.3486,GAINESVILLE,Alachua,FL,32611,DUKE ENERGY CORP (100%),203558,"C,D"
2023,University of South Carolina,1007355,306 Benson School,33.996305,-81.027157,Columbia,RICHLAND COUNTY,SC,29208,UNIVERSITY OF SOUTH CAROLINA (100%),37991,C
2023,Urquhart,1000910,100 KEITH MULLIS DRIVE,33.435,-81.9111,BEECH ISLAND,Aiken,SC,29842,DOMINION ENERGY INC (100%),871163,"C,D"
2023,V H Braunig,1001104,15290 STREICH RD,29.2575,-98.3828,ELMENDORF,Bexar,TX,78112,CPS ENERGY (100%),2077177,"C,D"
2023,VALERO CORPUS CHRISTI REFINERY,1008110,5900 UP RIVER ROAD,27.81775,-97.482552,CORPUS CHRISTI,NUECES COUNTY,TX,78407,VALERO ENERGY CORP (100%),2752818,"C,MM,P,Y"
2023,VALERO CORPUS CHRISTI REFINERY EAST PLANT,1006959,1300 CANTWELL LANE,27.810775,-97.436658,CORPUS CHRISTI,NUECES COUNTY,TX,78407,VALERO ENERGY CORP (100%),1066776,"C,MM,P,Y"
2023,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,1008504,3400 E SECOND ST,38.07167,-122.13975,BENICIA,SOLANO COUNTY,CA,94510,VALERO ENERGY CORP (100%),2996794,"C,MM,P,PP,Y"
2023,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,1007786,One Valero Way,34.20569,-97.10417,ARDMORE,CARTER COUNTY,OK,73401,VALERO ENERGY CORP (100%),879101,"C,MM,P,Y"
2023,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",1008271,543 WEST MALLORY AVENUE,35.085843,-90.083385,MEMPHIS,SHELBY COUNTY,TN,38109,VALERO ENERGY CORP (100%),1201210,"C,MM,P,Y"
2023,VALERO REFINING HOUSTON REFINERY,1006062,9701 MANCHESTER,29.722274,-95.254401,HOUSTON,HARRIS COUNTY,TX,77012,VALERO ENERGY CORP (100%),1266021,"C,MM,Y"
2023,VALERO REFINING TEXAS CITY REFINERY,1008938,1301 LOOP 197 S,29.369167,-94.911111,TEXAS CITY,GALVESTON COUNTY,TX,77590,VALERO ENERGY CORP (100%),2159863,"C,MM,Y"
2023,VERDIGRIS PLT,1002275,6606 EAST 540 RD,36.233516,-95.719098,CLAREMORE,ROGERS COUNTY,OK,74019,CF INDUSTRIES HOLDINGS INC (100%),3354663,"C,G,PP,V"
2023,VERTEX REFINING ALABAMA LLC,1003589,400 INDUSTRIAL PARKWAY,30.787778,-88.058333,SARALAND,MOBILE COUNTY,AL,36571,VERTEX ENERGY (100%),407720,"C,MM,Y"
2023,VI WATER AND POWER AUTHORITY,1007967,KRUM BAY FACILITY,18.335361,-64.953401,ST THOMAS,ST. THOMAS ISLAND,VI,804,VIRGIN ISLANDS WATER & POWER AUTHORITY (100%),255544,C
2023,"VI WATER AND POWER AUTHORITY, Richmond Plant",1008001,1 Penitentiary Lane,17.750141,-64.714793,CHRISTIANSTED,ST. CROIX ISLAND,VI,820,VIRGIN ISLANDS WATER & POWER AUTHORITY (100%),245184,C
2023,"VICINITY ENERGY GRAND RAPIDS, LLC",1002659,156 WEST FULTON AVENUE,42.96325,-85.672565,GRAND RAPIDS,KENT COUNTY,MI,49503,VICINITY ENERGY INC (100%),43068,C
2023,"VIKING ENERGY OF LINCOLN, LLC",1004859,509 W. State St.,44.6807,-83.4199,LINCOLN,ALCONA COUNTY,MI,48742,NATIONAL SALVAGE & SERVICES CORP (100%),29359,C
2023,"VIKING ENERGY OF MCBAIN, LLC",1004428,6751 WEST GERWOUDE DRIVE,44.20409,-85.22062,MC BAIN,MISSAUKEE COUNTY,MI,49657,NATIONAL SALVAGE & SERVICES CORP (100%),21001,C
2023,VIRGINIA PUBLIC UTILITIES,1003228,618 SECOND STREET SOUTH,47.52103,-92.54146,VIRGINIA,ST. LOUIS COUNTY,MN,55792,CITY OF VIRGINIA MINNESOTA (100%),16139,"C,NN"
2023,Valencia Power Plant,1000270,55 CHRISTINE DRIVE,34.6063,-106.732,BELEN,Valencia,NM,87002,SOUTHWEST GENERATION OPERATING CO LLC (100%),146573,"C,D"
2023,"Valero Refining - New Orleans, L.L.C.",1009080,14902 RIVER ROAD,29.985278,-90.392778,NORCO,ST. CHARLES PARISH,LA,70079,VALERO ENERGY CORP (100%),2848808,"C,MM,P,Y"
2023,Valero Wilmington Asphalt Plant,1010774,1651 Alameda Street,33.79699,-118.23971,Wilmington,LOS ANGELES COUNTY,CA,90744,VALERO ENERGY CORP (100%),16324,"C,MM,Y"
2023,Valley (WEPCO),1006631,1035 WEST CANAL ST,43.0303,-87.9233,MILWAUKEE,Milwaukee,WI,53233,WEC Energy Group Inc (100%),416963,D
2023,Valley Generating Station,1001457,11801 SHELDON ST,34.2481,-118.3903,SUN VALLEY,Los Angeles,CA,91352,CITY OF LOS ANGELES CALIFORNIA (100%),571225,"C,D"
2023,Valmont,1001463,1800 N 63RD ST,40.0195,-105.202,BOULDER,Boulder,CO,80302,XCEL ENERGY INC (100%),21336,"C,D"
2023,Vandolah Power Project,1000814,2394 VANDOLAH ROAD,27.5242,-81.9236,WAUCHULA,Hardee,FL,33873,NORTHERN STAR GENERATION LLC (100%),409390,"C,D"
2023,Venice,1001528,701 MAIN ST,38.6642,-90.1764,VENICE,Madison,IL,62090,AMEREN CORP (100%),9183,"C,D"
2023,Veolia Burnside Plant,1002736,3460 HWY. 44,30.125259,-90.912628,DARROW,ASCENSION PARISH,LA,70725,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),51928,C
2023,Vernon Boulevard,1000111,42 30 VERNON BLVD,40.7539,-73.9506,LONG ISLAND CITY,Queens,NY,11427,NEW YORK POWER AUTHORITY (100%),71108,"C,D"
2023,"Versum Materials US, LLC",1005202,357 MARIAN AVENUE,40.836389,-76.030833,TAMAQUA,SCHUYLKILL COUNTY,PA,18252,VERSUM MATERIALS INC (100%),403544,"C,L,OO"
2023,Viatris Pharmaceuticals LLC,1014513,,18.449856,-66.350353,Vega Baja,VEGA BAJA MUNICIPIO,PR,693,VIATRIS INC (100%),26032,C
2023,Vicinity Energy Kansas City,1002452,115 GRAND AVENUE,39.112142,-94.579614,KANSAS CITY,JACKSON COUNTY,MO,64106,VICINITY ENERGY INC (100%),156990,C
